26.3,-0.1944,9.4445,-0.2359,35.0
26.4,-0.1853,9.4705,-0.2386,35.0
26.5,-0.1923,9.4526,-0.2359,35.0
26.6,-0.1911,9.4558,-0.2331,35.0
26.7,-0.1873,9.4656,-0.2365,35.0
26.8,-0.1883,9.462,-0.2283,35.0
26.9,-0.1864,9.4675,-0.2291,35.0
27.0,-0.1848,9.4734,-0.2322,35.0
27.1,-0.1781,9.4933,-0.224,35.0
27.2,-0.177,9.4956,-0.2277,35.0
27.3,-0.1725,9.5088,-0.2194,35.0
27.4,-0.1735,9.5055,-0.2245,35.0
27.5,-0.172,9.5101,-0.2167,35.0
27.6,-0.1685,9.5191,-0.2203,35.0
27.7,-0.1753,9.4999,-0.2138,35.0
27.8,-0.1673,9.5226,-0.2156,35.0
27.9,-0.1703,9.5156,-0.2108,35.0
28.0,-0.1697,9.5158,-0.2098,35.0
28.1,-0.1665,9.5264,-0.2091,35.0
28.2,-0.1547,9.5582,-0.2046,35.0
28.3,-0.1539,9.5623,-0.2037,35.0
28.4,-0.152,9.5662,-0.1957,35.0
28.5,-0.1493,9.5741,-0.1911,35.0
28.6,-0.1556,9.5563,-0.1877,35.0
28.7,-0.1462,9.5829,-0.1841,35.0
28.8,-0.1416,9.5956,-0.1833,35.0
28.9,-0.1462,9.5835,-0.1826,35.0
29.0,-0.1446,9.587,-0.1821,35.0
29.1,-0.1394,9.6029,-0.1739,35.0
29.2,-0.1312,9.6258,-0.1717,35.0
29.3,-0.1362,9.6111,-0.1679,35.0
29.4,-0.1306,9.627,-0.1628,35.0
29.5,-0.1243,9.6457,-0.1639,35.0
29.6,-0.126,9.6417,-0.157,35.0
29.7,-0.1181,9.6634,-0.1552,35.0
29.8,-0.1176,9.6644,-0.1531,35.0
29.9,-0.1176,9.6658,-0.1447,35.0
30.0,-0.1091,9.6901,-0.1452,35.0
30.1,-0.1095,9.6883,-0.1356,35.0
30.2,-0.1038,9.7054,-0.1383,35.0
30.3,-0.1082,9.6918,-0.1276,35.0
