   153.073090     ,   69.2607040     ,   69.4671402    
   153.488068     ,   69.4671402     ,   69.6735764    
   154.217422     ,   69.6735764     ,   69.8807907    
   154.300507     ,   69.8807907     ,   70.0871964    
   155.038498     ,   70.0871964     ,   70.2943954    
   155.584686     ,   70.2943954     ,   70.5019150    
   155.778778     ,   70.5019150     ,   70.7089005    
   155.913757     ,   70.7089005     ,   70.9152069    
   156.153732     ,   70.9152069     ,   71.1210938    
   156.832687     ,   71.1210938     ,   71.3276291    
   157.680054     ,   71.3276291     ,   71.5352097    
   157.737930     ,   71.5352097     ,   71.7419281    
   157.931747     ,   71.7419281     ,   71.9481201    
   158.536301     ,   71.9481201     ,   72.1547775    
   159.182404     ,   72.1547775     ,   72.3619843    
   159.809219     ,   72.3619843     ,   72.5696945    
   160.293716     ,   72.5696945     ,   72.7775726    
   160.384583     ,   72.7775726     ,   72.9846802    
   160.853378     ,   72.9846802     ,   73.1919174    
   161.431442     ,   73.1919174     ,   73.3995361    
   162.257523     ,   73.3995361     ,   73.6081238    
   163.036743     ,   73.6081238     ,   73.8175583    
   163.340866     ,   73.8175583     ,   74.0267258    
   164.043106     ,   74.0267258     ,   74.2365570    
   164.287811     ,   74.2365570     ,   74.4459763    
   164.713013     ,   74.4459763     ,   74.6554108    
   165.059036     ,   74.6554108     ,   74.8646774    
   164.932037     ,   74.8646774     ,   75.0726852    
   165.434982     ,   75.0726852     ,   75.2808914    
   166.242798     ,   75.2808914     ,   75.4899979    
   167.069366     ,   75.4899979     ,   75.7000427    
   167.290192     ,   75.7000427     ,   75.9096298    
   167.753220     ,   75.9096298     ,   76.1193161    
   168.478867     ,   76.1193161     ,   76.3297043    
   169.391907     ,   76.3297043     ,   76.5412064    
   169.587601     ,   76.5412064     ,   76.7521973    
   169.972519     ,   76.7521973     ,   76.9631042    
   170.928040     ,   76.9631042     ,   77.1752167    
   171.073853     ,   77.1752167     ,   77.3867035    
   171.297562     ,   77.3867035     ,   77.5977402    
   171.827545     ,   77.5977402     ,   77.8090210    
   172.187881     ,   77.8090210     ,   78.0201569    
   172.433182     ,   78.0201569     ,   78.2309036    
   173.259872     ,   78.2309036     ,   78.4425507    
   173.744385     ,   78.4425507     ,   78.6543350    
   174.078598     ,   78.6543350     ,   78.8659210    
   174.869583     ,   78.8659210     ,   79.0783157    
   175.255035     ,   79.0783157     ,   79.2906265    
   175.678894     ,   79.2906265     ,   79.5029373    
   176.768463     ,   79.5029373     ,   79.7167053    
   177.013290     ,   79.7167053     ,   79.9300766    
   177.731964     ,   79.9300766     ,   80.1440887    
   178.071335     ,   80.1440887     ,   80.3579025    
   178.707077     ,   80.3579025     ,   80.5721741    
   179.273987     ,   80.5721741     ,   80.7867432    
   179.945435     ,   80.7867432     ,   81.0018387    
   180.867981     ,   81.0018387     ,   81.2180023    
   181.470123     ,   81.2180023     ,   81.4345322    
   182.388031     ,   81.4345322     ,   81.6521072    
   182.845413     ,   81.6521072     ,   81.8697281    
   183.562805     ,   81.8697281     ,   82.0879517    
   184.030151     ,   82.0879517     ,   82.3062439    
   184.324814     ,   82.3062439     ,   82.5242310    
   185.179977     ,   82.5242310     ,   82.7431107    
   185.967499     ,   82.7431107     ,   82.9627380    
   186.622543     ,   82.9627380     ,   83.1828232    
   187.226593     ,   83.1828232     ,   83.4032516    
   187.795410     ,   83.4032516     ,   83.6239548    
   188.570862     ,   83.6239548     ,   83.8453598    
   188.612976     ,   83.8453598     ,   84.0659256    
   189.387665     ,   84.0659256     ,   84.2871933    
   189.848068     ,   84.2871933     ,   84.5084915    
   190.499771     ,   84.5084915     ,   84.7302322    
   190.957657     ,   84.7302322     ,   84.9520035    
   191.210632     ,   84.9520035     ,   85.1733780    
   191.969498     ,   85.1733780     ,   85.3954086    
